遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,獎號7,獎號8,獎號9,獎號10,獎號11,獎號12,獎號13,獎號14,獎號15,獎號16,獎號17,獎號18,獎號19,獎號20,超級獎號,猜大小,猜單雙, 
賓果賓果,103060803,2014/10/27,180300,7212,36500,03,05,09,10,17,24,28,32,33,48,55,57,59,63,65,67,69,71,74,78,10,－,
賓果賓果,103060804,2014/10/27,207375,8295,53100,08,10,13,15,18,24,29,32,38,39,43,44,49,52,53,62,66,70,74,77,24,－,
賓果賓果,103060805,2014/10/27,197300,7892,91025,06,08,09,10,13,14,20,28,33,36,40,41,47,58,62,63,69,76,77,79,20,－,
賓果賓果,103060806,2014/10/27,217450,8698,66800,01,06,16,19,22,23,26,28,35,45,46,47,48,49,50,54,58,63,65,68,54,－,
賓果賓果,103060807,2014/10/27,220175,8807,87725,07,11,12,15,17,19,22,31,35,44,47,50,55,56,62,64,70,71,75,79,70,－,
賓果賓果,103060808,2014/10/27,252300,10092,71550,01,02,07,13,16,25,27,31,43,46,48,49,50,54,58,62,67,68,75,80,54,－,
賓果賓果,103060809,2014/10/27,254500,10180,96725,01,03,14,24,26,34,36,37,43,44,49,52,60,62,63,69,70,76,78,79,01,－,
賓果賓果,103060810,2014/10/27,274100,10964,118000,01,05,06,07,10,19,27,33,35,36,46,48,50,55,60,63,64,70,79,80,33,－,
賓果賓果,103060811,2014/10/27,239450,9578,525550,04,13,15,21,29,30,37,43,44,50,51,52,53,54,56,60,62,65,73,77,30,大,
賓果賓果,103060812,2014/10/27,270225,10809,539550,03,05,06,10,20,21,28,42,43,45,47,53,54,55,56,57,70,74,79,80,20,大,
賓果賓果,103060813,2014/10/27,212825,8513,49775,04,06,09,14,16,18,19,32,37,38,39,43,44,46,50,54,58,61,67,78,43,－,
賓果賓果,103060814,2014/10/27,219175,8767,65925,03,04,05,07,09,16,26,30,36,50,52,53,58,59,65,66,70,75,78,79,07,－,
賓果賓果,103060815,2014/10/27,174525,6981,43300,02,03,07,20,22,24,25,33,35,43,50,51,54,55,64,66,70,71,76,78,02,－,
賓果賓果,103060816,2014/10/27,177500,7100,49700,03,07,13,20,22,25,31,40,42,43,47,51,53,54,62,66,67,69,71,74,71,－,
賓果賓果,103060817,2014/10/27,204175,8167,43800,04,07,09,14,18,21,34,36,38,40,49,50,52,53,56,57,65,70,73,74,18,－,
賓果賓果,103060818,2014/10/27,210900,8436,75675,02,07,12,16,20,23,26,30,32,36,37,42,43,45,46,50,51,61,70,80,45,－,
賓果賓果,103060819,2014/10/27,204750,8190,84125,01,08,14,21,26,28,35,36,40,41,42,45,47,50,51,57,65,67,71,72,57,－,
賓果賓果,103060820,2014/10/27,210650,8426,98925,04,06,07,10,12,15,20,22,24,29,34,35,42,43,46,52,63,66,69,79,07,－,
賓果賓果,103060821,2014/10/27,193500,7740,50325,07,13,19,20,22,29,32,34,40,41,48,53,54,56,58,67,68,69,71,77,22,－,
賓果賓果,103060822,2014/10/27,227600,9104,575025,05,07,11,12,13,14,15,19,24,28,30,33,38,45,50,56,58,63,69,79,33,小,
賓果賓果,103060823,2014/10/27,189825,7593,69325,05,09,20,21,22,25,26,28,30,36,38,41,42,48,52,62,65,67,72,76,52,－,
賓果賓果,103060824,2014/10/27,167600,6704,69775,04,08,11,15,20,21,22,26,34,37,40,41,43,50,52,53,60,63,75,76,52,－,
賓果賓果,103060825,2014/10/27,169425,6777,60775,19,24,25,26,28,37,38,40,46,51,55,57,61,63,64,68,69,73,77,78,28,－,
賓果賓果,103060826,2014/10/27,183325,7333,50575,01,08,09,13,21,23,29,32,33,42,44,47,55,58,61,62,65,66,73,78,73,－,
賓果賓果,103060827,2014/10/27,197550,7902,203175,04,05,07,10,13,15,20,23,24,28,33,35,37,39,52,55,66,67,72,78,05,小,
賓果賓果,103060828,2014/10/27,187225,7489,82825,05,06,09,10,15,22,25,26,41,45,47,55,57,58,59,62,63,71,76,77,06,－,
賓果賓果,103060829,2014/10/27,193625,7745,63275,02,08,11,13,23,24,26,31,32,34,42,50,57,60,65,69,72,74,75,79,24,－,
賓果賓果,103060830,2014/10/27,179900,7196,53375,04,06,09,11,29,30,31,32,43,48,51,52,53,56,57,60,61,69,74,76,76,－,
賓果賓果,103060831,2014/10/27,191925,7677,67825,01,13,15,18,23,25,26,30,32,39,52,53,54,57,58,64,67,72,78,80,18,－,
賓果賓果,103060832,2014/10/27,210475,8419,69275,03,04,10,12,17,22,26,30,36,37,38,42,44,48,50,55,57,76,78,79,30,－,
賓果賓果,103060833,2014/10/27,211150,8446,50425,02,03,11,14,17,21,23,25,31,38,39,42,44,49,52,64,68,76,77,78,77,－,
賓果賓果,103060834,2014/10/27,214050,8562,49875,02,07,10,14,20,24,26,33,35,39,43,48,51,52,55,60,66,67,71,79,79,－,
賓果賓果,103060835,2014/10/27,211225,8449,59700,04,06,15,16,18,19,24,25,32,35,37,47,50,53,59,68,71,74,76,77,32,－,
賓果賓果,103060836,2014/10/27,220400,8816,65875,01,05,10,12,14,17,26,29,30,33,38,44,49,54,57,64,65,66,67,76,12,－,
賓果賓果,103060837,2014/10/27,215800,8632,55725,06,09,12,17,20,24,27,31,36,39,45,46,56,61,62,66,68,72,73,74,45,－,
賓果賓果,103060838,2014/10/27,218275,8731,154400,08,09,18,21,22,30,31,39,40,41,50,57,60,63,65,69,71,72,73,74,57,－,
賓果賓果,103060839,2014/10/27,256475,10259,77325,02,05,06,10,18,23,24,26,33,37,50,51,54,55,57,60,67,69,71,76,67,－,
賓果賓果,103060840,2014/10/27,266925,10677,121800,03,07,11,13,17,26,37,39,46,48,50,53,56,57,62,66,74,76,77,80,13,－,
賓果賓果,103060841,2014/10/27,297500,11900,82800,03,04,06,11,14,16,17,21,24,31,32,37,41,43,45,49,52,61,62,77,41,－,
賓果賓果,103060842,2014/10/27,301725,12069,74475,01,04,13,16,19,27,30,31,32,40,42,49,50,53,56,57,59,66,71,73,16,－,
賓果賓果,103060843,2014/10/27,292125,11685,183550,02,07,09,13,19,22,25,26,27,29,38,42,48,49,60,63,67,71,72,74,42,－,
賓果賓果,103060844,2014/10/27,323950,12958,77725,03,05,08,15,18,22,24,27,36,38,45,47,49,51,54,56,72,73,77,79,54,－,
賓果賓果,103060845,2014/10/27,316000,12640,86800,01,05,06,07,23,28,31,34,39,45,50,54,57,62,63,64,66,67,68,79,67,－,
賓果賓果,103060846,2014/10/27,342250,13690,88275,02,06,09,18,20,21,22,27,30,36,39,40,41,43,62,64,73,74,75,76,02,－,
賓果賓果,103060847,2014/10/27,336700,13468,109025,01,02,05,07,15,19,24,25,43,48,49,50,52,55,57,59,68,70,74,80,52,－,
賓果賓果,103060848,2014/10/27,372875,14915,918550,04,08,19,23,27,28,30,44,45,46,51,61,69,70,72,73,74,75,76,80,74,大,
賓果賓果,103060849,2014/10/27,388275,15531,94775,01,11,17,19,24,28,33,34,37,38,57,58,63,64,66,68,72,74,75,76,64,－,
賓果賓果,103060850,2014/10/27,358400,14336,102925,09,16,18,21,27,31,37,39,40,45,46,54,55,57,63,66,73,75,77,79,27,－,
賓果賓果,103060851,2014/10/27,347000,13880,92850,01,03,04,06,08,10,12,32,36,39,43,48,50,56,58,59,62,64,70,80,39,－,
賓果賓果,103060852,2014/10/27,369350,14774,82400,01,04,07,13,20,22,31,32,38,39,43,44,45,51,53,55,56,58,59,71,45,－,
賓果賓果,103060853,2014/10/27,362225,14489,200875,01,05,08,15,16,18,27,29,39,45,48,50,56,63,74,75,76,77,79,80,76,－,
賓果賓果,103060854,2014/10/27,380100,15204,61900,05,10,20,24,34,36,37,38,41,45,48,49,52,57,58,61,62,68,72,80,34,－,
賓果賓果,103060855,2014/10/27,282175,11287,686100,01,07,14,18,21,29,31,43,49,52,54,55,56,57,60,67,68,70,77,79,68,大,
賓果賓果,103060856,2014/10/27,234975,9399,59275,01,02,11,12,16,17,21,23,28,42,50,53,54,58,65,66,70,75,77,79,66,－,
賓果賓果,103060857,2014/10/27,202000,8080,893925,02,06,08,11,13,22,37,55,57,58,59,60,63,67,68,69,70,75,78,79,69,大,
賓果賓果,103060858,2014/10/27,211750,8470,60275,03,06,08,17,25,31,33,35,37,40,43,45,46,47,49,62,63,65,70,72,47,－,
賓果賓果,103060859,2014/10/27,225600,9024,81450,10,17,20,21,24,25,26,27,31,35,43,53,55,57,62,67,70,74,77,78,67,－,
賓果賓果,103060860,2014/10/27,194425,7777,74425,02,03,04,12,16,26,28,31,35,36,50,54,59,61,67,68,70,74,75,79,59,－,
賓果賓果,103060861,2014/10/27,204075,8163,61125,03,04,10,17,21,27,31,38,39,43,44,47,52,53,54,55,68,69,79,80,69,－,
賓果賓果,103060862,2014/10/27,196600,7864,147350,07,11,18,21,22,25,27,29,31,37,39,43,51,53,57,68,70,72,74,79,07,－,
賓果賓果,103060863,2014/10/27,199975,7999,54800,04,05,11,13,14,22,24,35,37,43,46,50,54,56,65,66,67,69,70,78,66,－,
賓果賓果,103060864,2014/10/27,231075,9243,46775,03,05,09,10,16,18,19,23,27,30,36,43,44,53,57,66,69,74,77,79,44,－,
賓果賓果,103060865,2014/10/27,239650,9586,39725,02,08,12,17,18,20,26,30,34,35,36,44,47,51,59,61,63,68,71,72,47,－,
賓果賓果,103060866,2014/10/27,229775,9191,52300,02,04,05,09,13,16,28,30,31,35,37,46,53,54,55,62,64,66,72,78,09,－,
賓果賓果,103060867,2014/10/27,241750,9670,47075,03,10,12,14,15,18,19,28,29,39,47,48,50,53,66,67,70,72,76,80,19,－,
賓果賓果,103060868,2014/10/27,254125,10165,33575,03,05,10,14,25,30,31,34,37,40,43,47,50,52,54,58,62,63,65,78,37,－,
賓果賓果,103060869,2014/10/27,259225,10369,111600,01,06,07,17,21,30,32,35,37,39,41,42,43,44,46,54,60,65,73,76,06,－,
賓果賓果,103060870,2014/10/27,271425,10857,56850,03,07,08,09,14,23,31,38,39,42,43,44,45,56,58,60,67,69,72,80,31,－,
賓果賓果,103060871,2014/10/27,259850,10394,50250,01,02,04,09,11,18,23,27,33,42,43,47,55,56,57,59,60,63,71,73,02,－,
賓果賓果,103060872,2014/10/27,299025,11961,72325,03,04,05,14,18,19,22,39,46,47,48,51,56,57,58,66,71,72,75,79,19,－,
賓果賓果,103060873,2014/10/27,310475,12419,59925,17,18,27,32,33,36,38,39,41,42,44,47,51,53,55,56,62,69,74,77,39,－,
賓果賓果,103060874,2014/10/27,317550,12702,68425,04,12,21,22,23,25,28,34,36,39,44,46,58,59,64,65,67,74,78,79,58,－,
賓果賓果,103060875,2014/10/27,238250,9530,26375,03,04,09,11,20,21,25,31,37,46,48,53,59,62,63,67,68,74,75,79,63,－,
賓果賓果,103060876,2014/10/27,188475,7539,29575,02,08,16,30,33,34,36,38,41,44,48,49,50,55,57,63,68,72,74,75,72,－,
賓果賓果,103060877,2014/10/27,305825,12233,52300,03,06,15,18,24,26,27,28,29,33,39,40,42,48,52,55,56,72,76,79,42,－,
賓果賓果,103060878,2014/10/27,293175,11727,37250,02,04,05,12,19,20,21,27,35,36,39,49,54,56,58,64,69,70,75,78,20,－,
賓果賓果,103060879,2014/10/27,176200,7048,26125,01,09,11,12,19,23,24,32,34,40,44,49,59,60,62,65,69,71,74,76,65,－,
賓果賓果,103060880,2014/10/27,155975,6239,40900,02,03,04,08,11,21,23,27,37,40,42,43,45,48,52,61,64,67,75,76,03,－,
賓果賓果,103060881,2014/10/27,297000,11880,43900,03,14,17,22,26,27,29,30,36,51,57,61,64,67,68,69,72,73,77,78,17,－,
賓果賓果,103060882,2014/10/27,139125,5565,35350,02,04,08,10,12,16,18,23,31,33,36,41,44,45,51,57,58,64,76,77,76,－,
賓果賓果,103060883,2014/10/27,203525,8141,22475,05,06,19,20,21,22,26,34,40,43,48,50,52,55,58,60,63,68,73,76,06,－,
賓果賓果,103060884,2014/10/27,319725,12789,42550,03,04,11,15,16,21,23,24,36,45,49,55,56,60,67,72,74,76,79,80,11,－,
賓果賓果,103060885,2014/10/27,161650,6466,321825,12,14,15,26,27,33,34,41,44,46,47,51,52,55,56,59,62,65,66,73,51,大,
賓果賓果,103060886,2014/10/27,310300,12412,38175,03,09,11,12,13,15,18,35,39,40,42,44,45,49,50,54,56,59,62,73,11,－,
賓果賓果,103060887,2014/10/27,288850,11554,28900,07,10,12,16,17,19,22,35,37,41,45,46,56,57,59,60,61,62,71,75,16,－,
賓果賓果,103060888,2014/10/27,270650,10826,25550,05,08,09,23,27,29,32,35,38,40,42,43,47,52,60,65,66,67,75,78,60,－,
賓果賓果,103060889,2014/10/27,255900,10236,29600,01,04,05,09,10,18,24,25,38,39,47,48,54,56,58,61,63,64,74,75,04,－,
賓果賓果,103060890,2014/10/27,169375,6775,27450,02,04,07,10,15,22,23,24,25,27,33,38,45,56,58,59,68,70,72,75,68,－,
賓果賓果,103060891,2014/10/27,189550,7582,16875,01,13,17,19,20,23,28,31,34,36,38,46,52,53,54,58,69,70,76,77,70,－,
賓果賓果,103060892,2014/10/27,103425,4137,41200,05,09,10,13,16,18,26,35,38,39,40,46,51,53,62,66,67,70,74,76,74,－,
賓果賓果,103060893,2014/10/27,96325,3853,25575,03,07,09,18,23,24,32,36,51,52,55,59,63,66,67,68,70,71,72,79,66,－,
賓果賓果,103060894,2014/10/27,86975,3479,82700,07,11,16,20,29,39,44,45,46,47,53,55,56,59,60,65,68,71,73,76,46,大,
賓果賓果,103060895,2014/10/27,205550,8222,787925,03,19,24,25,28,33,42,46,48,54,56,60,62,64,65,66,71,74,75,78,25,大,
賓果賓果,103060896,2014/10/27,202800,8112,203300,07,09,15,19,20,21,27,29,30,34,35,37,40,43,48,50,52,55,64,70,70,小,
賓果賓果,103060897,2014/10/27,180500,7220,25900,02,05,09,10,16,18,20,23,24,26,31,40,51,52,59,60,65,75,78,80,59,－,
賓果賓果,103060898,2014/10/27,176625,7065,42525,12,13,17,19,20,21,22,23,25,35,39,41,44,45,46,47,51,57,58,68,57,－,
賓果賓果,103060899,2014/10/27,84325,3373,19675,03,06,13,23,24,27,28,31,33,41,45,48,49,51,53,65,69,74,77,78,28,－,
賓果賓果,103060900,2014/10/27,165675,6627,46525,01,05,07,18,20,21,23,28,31,33,41,46,49,51,54,59,61,71,73,76,01,－,
賓果賓果,103060901,2014/10/28,19650,786,3225,07,09,14,16,20,24,27,31,45,47,49,52,53,59,60,62,63,68,70,78,53,－,
賓果賓果,103060902,2014/10/28,10850,434,7250,15,16,17,18,24,30,39,42,44,51,52,54,65,66,67,68,69,72,76,77,66,大,
賓果賓果,103060903,2014/10/28,12200,488,5150,07,10,16,18,21,25,28,33,42,44,45,51,52,62,64,71,73,74,75,80,07,－,
賓果賓果,103060904,2014/10/28,14025,561,2600,06,07,11,14,16,21,27,28,30,39,40,45,48,52,53,56,59,68,76,77,45,－,
賓果賓果,103060905,2014/10/28,13825,553,3150,05,13,16,17,25,26,28,34,48,49,55,56,58,61,62,63,65,67,78,79,17,－,
賓果賓果,103060906,2014/10/28,89025,3561,3600,09,10,12,17,18,29,32,33,40,41,45,46,47,49,56,57,60,62,72,78,18,－,
賓果賓果,103060907,2014/10/28,108550,4342,3225,03,05,07,08,24,25,26,30,37,41,44,50,58,59,61,64,70,71,74,79,30,－,
賓果賓果,103060908,2014/10/28,124875,4995,2800,06,11,18,20,23,25,29,32,38,44,46,50,51,61,65,66,69,70,74,76,23,－,
賓果賓果,103060909,2014/10/28,127925,5117,9050,04,06,15,16,20,25,26,28,30,33,42,49,53,56,58,59,67,71,77,79,58,－,
賓果賓果,103060910,2014/10/28,111775,4471,7600,05,07,11,15,23,27,29,32,34,35,36,46,48,53,54,69,72,73,74,75,75,－,
賓果賓果,103060911,2014/10/28,139000,5560,11000,01,03,05,07,09,10,23,27,29,31,33,36,53,55,56,58,59,61,64,77,53,－,
賓果賓果,103060912,2014/10/28,142025,5681,45725,17,22,27,29,35,38,41,45,52,61,62,63,64,67,70,71,74,76,79,80,71,大,
賓果賓果,103060913,2014/10/28,145925,5837,7675,01,02,08,16,22,29,32,33,35,38,40,42,45,48,54,60,62,68,70,75,42,－,
賓果賓果,103060914,2014/10/28,74150,2966,255375,03,04,13,14,19,20,24,25,29,35,37,39,40,43,44,51,54,62,63,65,40,小,
賓果賓果,103060915,2014/10/28,33625,1345,9775,03,04,05,11,15,34,35,38,42,54,55,57,59,61,63,64,65,72,74,79,65,－,
賓果賓果,103060916,2014/10/28,33575,1343,27950,03,09,10,11,16,17,27,28,31,32,33,37,39,43,50,56,58,60,67,77,28,小,
賓果賓果,103060917,2014/10/28,37025,1481,14250,01,02,08,10,14,17,18,26,28,30,34,45,57,58,59,62,65,70,71,75,18,－,
賓果賓果,103060918,2014/10/28,40000,1600,14675,07,10,15,17,23,24,30,31,35,41,43,46,51,57,62,64,68,70,73,75,17,－,
賓果賓果,103060919,2014/10/28,36725,1469,8875,01,02,05,06,07,18,20,22,33,39,47,48,51,56,58,60,61,68,75,77,58,－,
賓果賓果,103060920,2014/10/28,44275,1771,25175,01,04,05,08,13,16,19,32,35,39,45,55,67,72,73,74,77,78,79,80,77,－,
賓果賓果,103060921,2014/10/28,50025,2001,14500,04,13,22,23,26,29,32,34,43,45,59,60,62,67,68,71,73,74,76,78,45,－,
賓果賓果,103060922,2014/10/28,55500,2220,68725,02,05,06,08,14,15,20,21,26,28,30,33,36,40,41,44,59,65,66,67,59,小,
賓果賓果,103060923,2014/10/28,52675,2107,23450,05,06,09,11,12,18,22,23,24,33,34,36,42,45,49,55,59,61,69,74,61,－,
賓果賓果,103060924,2014/10/28,58525,2341,16525,03,04,10,11,14,19,20,21,22,36,40,45,48,54,56,60,66,77,79,80,14,－,
賓果賓果,103060925,2014/10/28,51125,2045,17225,01,07,14,15,18,30,31,33,38,39,40,44,45,49,52,53,55,56,62,71,45,－,
賓果賓果,103060926,2014/10/28,61750,2470,26700,01,04,07,08,13,14,21,29,33,38,41,45,47,48,51,53,58,66,67,79,07,－,
賓果賓果,103060927,2014/10/28,67950,2718,90525,02,09,11,13,14,17,18,23,27,28,29,35,37,49,52,56,59,63,69,76,14,小,
賓果賓果,103060928,2014/10/28,68625,2745,24350,01,08,09,13,17,21,23,28,29,30,41,42,49,50,67,69,74,75,77,79,50,－,
賓果賓果,103060929,2014/10/28,71575,2863,20625,02,05,13,17,18,21,22,25,28,29,32,42,46,50,54,55,69,72,74,77,13,－,
賓果賓果,103060930,2014/10/28,77600,3104,68450,03,09,25,26,30,34,35,36,45,46,53,55,59,65,68,72,73,74,76,77,26,－,
賓果賓果,103060931,2014/10/28,98300,3932,16900,02,03,07,11,17,20,36,39,40,42,45,46,48,51,56,57,58,65,76,80,17,－,
賓果賓果,103060932,2014/10/28,106600,4264,47925,06,08,09,10,15,26,28,29,41,44,45,51,56,59,64,70,71,74,75,80,06,－,
賓果賓果,103060933,2014/10/28,116350,4654,131650,04,18,19,21,22,23,24,31,34,35,36,37,39,42,49,54,57,58,60,76,04,小,
賓果賓果,103060934,2014/10/28,127750,5110,25850,08,10,11,12,14,15,22,25,31,36,37,44,46,47,63,67,68,71,73,76,25,－,
賓果賓果,103060935,2014/10/28,166525,6661,57575,11,18,20,28,30,31,33,36,37,43,48,49,50,53,62,66,68,74,76,80,20,－,
賓果賓果,103060936,2014/10/28,220400,8816,38525,02,03,06,07,10,12,15,17,20,25,30,39,43,45,56,58,62,64,70,77,45,－,
賓果賓果,103060937,2014/10/28,99375,3975,60575,01,02,03,08,14,17,18,21,27,33,36,39,46,50,57,68,76,77,78,80,14,－,
賓果賓果,103060938,2014/10/28,163625,6545,32775,02,07,10,11,16,18,19,24,25,32,39,40,43,47,48,53,62,64,69,71,18,－,
賓果賓果,103060939,2014/10/28,128875,5155,41825,01,02,11,12,15,21,28,30,36,38,39,44,49,50,56,57,60,65,66,73,65,－,
賓果賓果,103060940,2014/10/28,133425,5337,203925,15,18,21,25,34,39,40,41,43,47,49,51,53,54,58,67,69,70,73,77,39,大,
賓果賓果,103060941,2014/10/28,115575,4623,40775,03,10,14,24,26,28,31,34,35,38,46,48,49,50,55,63,66,67,75,77,75,－,
賓果賓果,103060942,2014/10/28,109500,4380,93075,06,07,09,12,16,24,34,42,43,51,53,54,58,59,61,67,72,74,76,77,34,大,
賓果賓果,103060943,2014/10/28,116025,4641,151825,04,05,06,15,26,33,37,42,44,45,47,49,50,52,53,55,62,65,76,77,55,大,
賓果賓果,103060944,2014/10/28,123800,4952,32000,05,07,08,12,15,17,21,34,36,38,39,41,42,48,59,60,61,66,73,76,17,－,
賓果賓果,103060945,2014/10/28,128675,5147,171175,01,05,07,08,10,14,16,26,31,34,35,36,40,46,53,55,57,65,75,76,01,小,
賓果賓果,103060946,2014/10/28,115425,4617,29975,05,07,11,14,15,19,23,28,30,35,36,41,44,53,59,63,66,68,70,79,59,－,
賓果賓果,103060947,2014/10/28,115950,4638,29325,14,17,19,22,24,25,30,35,44,46,47,49,54,56,60,64,65,71,75,78,24,－,
賓果賓果,103060948,2014/10/28,127950,5118,34600,06,18,19,20,21,26,27,28,32,35,38,52,55,61,64,66,68,70,72,75,55,－,
賓果賓果,103060949,2014/10/28,126475,5059,83650,01,09,16,17,19,22,24,36,44,48,49,50,61,67,71,72,73,76,77,78,24,－,
賓果賓果,103060950,2014/10/28,133975,5359,36225,03,06,10,12,14,15,20,22,23,29,39,41,43,47,57,61,71,72,79,80,47,－,
賓果賓果,103060951,2014/10/28,147500,5900,33950,02,07,11,13,15,19,25,34,36,38,41,45,59,65,68,70,74,75,78,79,07,－,
賓果賓果,103060952,2014/10/28,167375,6695,277475,02,04,05,11,16,17,18,19,20,21,24,28,32,35,43,45,54,63,73,74,18,小,
賓果賓果,103060953,2014/10/28,138250,5530,64700,02,04,05,11,13,19,36,38,41,45,52,56,57,58,61,64,65,71,72,79,38,－,
賓果賓果,103060954,2014/10/28,117625,4705,69800,01,04,09,12,20,21,27,31,33,35,44,55,56,57,58,61,66,76,77,80,12,－,
賓果賓果,103060955,2014/10/28,127575,5103,147900,02,05,06,07,09,10,11,14,26,30,35,37,39,44,56,61,65,71,76,80,30,小,
賓果賓果,103060956,2014/10/28,122325,4893,48875,01,02,10,11,12,24,25,26,27,30,36,37,45,57,59,60,63,64,71,79,02,－,
賓果賓果,103060957,2014/10/28,124500,4980,45650,03,08,10,13,15,27,28,34,48,51,54,57,61,63,66,67,68,69,71,74,28,－,
賓果賓果,103060958,2014/10/28,151425,6057,35975,02,03,06,12,18,20,22,29,30,47,48,56,60,64,66,68,69,70,72,74,68,－,
賓果賓果,103060959,2014/10/28,153100,6124,180875,02,13,14,16,19,21,24,25,28,30,33,38,40,49,53,55,57,63,69,74,57,小,
賓果賓果,103060960,2014/10/28,139950,5598,91150,03,05,06,08,09,15,16,17,23,35,40,45,51,60,66,67,68,71,74,76,66,－,
賓果賓果,103060961,2014/10/28,128025,5121,41775,02,04,13,15,18,21,23,24,35,46,49,53,54,58,59,61,63,68,71,73,04,－,
賓果賓果,103060962,2014/10/28,144475,5779,47700,07,13,17,22,24,27,28,30,35,37,44,45,49,54,67,70,72,75,78,79,78,－,
賓果賓果,103060963,2014/10/28,160075,6403,49900,03,07,11,12,13,14,24,38,41,47,49,54,56,58,61,64,68,70,75,76,75,－,
賓果賓果,103060964,2014/10/28,173225,6929,50075,05,15,16,20,23,26,29,35,36,47,50,51,52,56,63,64,66,69,70,73,73,－,
賓果賓果,103060965,2014/10/28,177100,7084,54775,01,07,08,15,17,21,27,29,32,35,38,43,46,48,49,50,55,68,74,79,08,－,
賓果賓果,103060966,2014/10/28,186275,7451,57075,03,04,05,06,17,22,23,29,31,34,41,42,43,46,48,58,62,69,78,79,05,－,
賓果賓果,103060967,2014/10/28,207125,8285,131550,03,05,07,09,11,23,24,26,29,33,34,40,41,44,47,50,51,52,53,68,03,－,
賓果賓果,103060968,2014/10/28,217650,8706,321050,02,05,11,24,33,38,40,45,52,53,56,58,62,69,70,72,73,75,76,80,75,大,
賓果賓果,103060969,2014/10/28,166775,6671,42225,04,05,08,12,16,22,28,33,36,40,48,51,53,55,56,58,66,69,71,79,04,－,
賓果賓果,103060970,2014/10/28,150950,6038,74825,03,06,10,12,14,18,27,30,34,36,40,52,57,63,68,74,75,77,78,80,18,－,
賓果賓果,103060971,2014/10/28,153600,6144,70250,01,02,05,06,17,24,27,35,37,43,44,50,52,57,66,67,73,74,76,79,43,－,
賓果賓果,103060972,2014/10/28,155675,6227,119550,02,04,08,09,11,12,23,28,31,33,46,49,57,58,60,61,66,67,69,72,33,－,
賓果賓果,103060973,2014/10/28,158775,6351,203400,02,03,06,09,10,14,15,24,30,32,33,34,40,43,44,47,48,49,66,78,09,小,
賓果賓果,103060974,2014/10/28,146325,5853,77375,04,06,11,12,19,24,25,30,31,34,40,44,51,56,66,67,70,74,76,77,04,－,
賓果賓果,103060975,2014/10/28,143425,5737,70825,05,08,10,26,27,28,31,36,38,44,49,51,57,58,62,68,70,72,77,78,44,－,
賓果賓果,103060976,2014/10/28,132900,5316,127225,06,12,13,14,21,26,29,30,34,52,55,56,57,58,66,67,71,74,75,76,30,－,
賓果賓果,103060977,2014/10/28,172575,6903,46400,07,08,14,15,16,19,20,21,26,27,36,40,43,45,48,59,62,73,78,79,20,－,
賓果賓果,103060978,2014/10/28,166175,6647,52500,03,13,15,17,18,20,21,22,25,33,40,44,45,54,56,63,64,66,69,75,69,－,
賓果賓果,103060979,2014/10/28,173550,6942,48300,01,07,11,20,23,27,28,33,40,41,43,50,53,54,55,59,60,74,75,79,40,－,
賓果賓果,103060980,2014/10/28,154900,6196,49100,17,21,24,25,27,32,35,39,44,49,51,54,58,65,66,67,70,71,79,80,71,－,
賓果賓果,103060981,2014/10/28,175050,7002,63550,03,07,11,18,19,20,21,23,35,36,37,39,44,48,49,56,60,72,73,80,56,－,
賓果賓果,103060982,2014/10/28,184150,7366,60200,06,09,12,14,18,23,25,30,35,44,45,49,52,54,57,64,67,71,76,79,67,－,
賓果賓果,103060983,2014/10/28,163275,6531,27200,01,11,14,16,20,26,33,39,40,42,45,52,59,61,62,64,67,73,74,80,59,－,
賓果賓果,103060984,2014/10/28,175850,7034,82950,02,07,09,15,19,24,29,31,41,50,52,53,56,66,67,68,74,75,79,80,53,－,
賓果賓果,103060985,2014/10/28,191400,7656,480125,01,03,08,18,20,26,29,44,45,46,48,49,50,58,68,69,71,76,77,79,49,大,
賓果賓果,103060986,2014/10/28,151075,6043,211350,08,13,20,21,41,43,45,47,50,55,59,62,65,68,72,73,74,77,79,80,13,大,
賓果賓果,103060987,2014/10/28,149725,5989,53800,06,10,12,14,15,19,20,22,27,35,40,42,67,68,69,71,72,73,76,80,68,－,
賓果賓果,103060988,2014/10/28,128375,5135,41525,01,03,08,10,11,12,28,35,40,43,51,52,53,56,60,61,62,65,78,79,40,－,
賓果賓果,103060989,2014/10/28,138450,5538,55375,03,04,05,08,10,15,24,26,30,32,39,45,46,47,48,53,54,70,76,77,53,－,
賓果賓果,103060990,2014/10/28,141800,5672,126375,02,08,12,13,14,20,29,30,32,33,36,37,38,41,43,50,55,66,68,76,37,小,
賓果賓果,103060991,2014/10/28,135075,5403,39600,02,08,13,16,19,21,23,37,40,42,51,54,55,57,61,64,69,76,79,80,57,－,
賓果賓果,103060992,2014/10/28,149150,5966,53275,03,04,10,11,12,17,22,31,36,49,50,54,57,59,60,66,69,71,72,73,22,－,
賓果賓果,103060993,2014/10/28,149775,5991,127800,06,10,12,17,21,23,26,29,31,33,34,36,37,47,49,50,55,69,76,77,23,小,
賓果賓果,103060994,2014/10/28,142975,5719,94525,02,03,08,10,12,19,21,26,27,28,30,42,55,58,61,63,66,74,77,79,42,－,
